FLOPs,Patch size,Tokens,Encoder parameters,Global model parameters,Decoder parameters,Global model dimension,Encoder/Decoder dimension,Global model layers,Decoder layers
m,1.5,64110622025.29252,2448424.96,56670289.92,4896849.92,768,512,8,2.0
l,1.5,128221244050.58504,2448424.96,56670289.92,4896849.92,768,512,8,2.0
xl,1.5,256442488101.17007,2448424.96,56670289.92,4896849.92,768,512,8,2.0
s,1.5,23990954318.5439,3098787.84,56670289.92,6197575.68,768,576,8,2.0
m,1.5,59977385796.35975,3098787.84,56670289.92,6197575.68,768,576,8,2.0
l,1.5,119954771592.7195,3098787.84,56670289.92,6197575.68,768,576,8,2.0
xl,1.5,239909543185.439,3098787.84,56670289.92,6197575.68,768,576,8,2.0
s,1.5,65740828680.20908,956416.0,21694095.36,1912832.0,448,320,9,2.0
s,1.5,49216881960.34588,1377239.04,28335144.96,2754478.08,512,384,9,2.0
s,1.5,38203902151.27081,1874575.3599999999,35861667.839999996,3749150.7199999997,576,448,9,2.0
m,1.5,95509755378.17703,1874575.3599999999,35861667.839999996,3749150.7199999997,576,448,9,2.0
l,1.5,191019510756.35406,1874575.3599999999,35861667.839999996,3749150.7199999997,576,448,9,2.0
xl,1.5,382039021512.7081,1874575.3599999999,35861667.839999996,3749150.7199999997,576,448,9,2.0
s,1.5,32891849738.366337,1874575.3599999999,44273664.0,3749150.7199999997,640,448,9,2.0
m,1.5,82229624345.91585,1874575.3599999999,44273664.0,3749150.7199999997,640,448,9,2.0
l,1.5,164459248691.8317,1874575.3599999999,44273664.0,3749150.7199999997,640,448,9,2.0
xl,1.5,328918497383.6634,1874575.3599999999,44273664.0,3749150.7199999997,640,448,9,2.0
s,1.5,30504021504.090492,2448424.96,44273664.0,4896849.92,640,512,9,2.0
m,1.5,76260053760.22623,2448424.96,44273664.0,4896849.92,640,512,9,2.0
l,1.5,152520107520.45245,2448424.96,44273664.0,4896849.92,640,512,9,2.0
xl,1.5,305040215040.9049,2448424.96,44273664.0,4896849.92,640,512,9,2.0
s,1.5,26700393782.440662,2448424.96,53571133.44,4896849.92,704,512,9,2.0
m,1.5,66750984456.101654,2448424.96,53571133.44,4896849.92,704,512,9,2.0
l,1.5,133501968912.20331,2448424.96,53571133.44,4896849.92,704,512,9,2.0
xl,1.5,267003937824.40662,2448424.96,53571133.44,4896849.92,704,512,9,2.0
s,1.5,24912861118.50538,3098787.84,53571133.44,6197575.68,704,576,9,2.0
m,1.5,62282152796.26345,3098787.84,53571133.44,6197575.68,704,576,9,2.0
l,1.5,124564305592.5269,3098787.84,53571133.44,6197575.68,704,576,9,2.0
xl,1.5,249128611185.0538,3098787.84,53571133.44,6197575.68,704,576,9,2.0
s,1.5,22098121681.213272,3098787.84,63754076.160000004,6197575.68,768,576,9,2.0
m,1.5,55245304203.03318,3098787.84,63754076.160000004,6197575.68,768,576,9,2.0
l,1.5,110490608406.06636,3098787.84,63754076.160000004,6197575.68,768,576,9,2.0
xl,1.5,220981216812.13272,3098787.84,63754076.160000004,6197575.68,768,576,9,2.0
s,1.5,70193335562.23828,956416.0,17315758.080000002,1912832.0,384,320,10,2.0
s,1.5,56689222604.284134,956416.0,23568670.72,1912832.0,448,320,10,2.0
s,1.5,51532677053.11895,1377239.04,23568670.72,2754478.08,448,384,10,2.0
s,1.5,42935475365.185616,1377239.04,30783569.92,2754478.08,512,384,10,2.0
s,1.5,33623839353.435574,1874575.3599999999,38960455.67999999,3749150.7199999997,576,448,10,2.0
m,1.5,84059598383.58893,1874575.3599999999,38960455.67999999,3749150.7199999997,576,448,10,2.0
l,1.5,168119196767.17786,1874575.3599999999,38960455.67999999,3749150.7199999997,576,448,10,2.0
xl,1.5,336238393534.3557,1874575.3599999999,38960455.67999999,3749150.7199999997,576,448,10,2.0
s,1.5,27034218655.268192,2448424.96,48099328.0,4896849.92,640,512,10,2.0
m,1.5,67585546638.17048,2448424.96,48099328.0,4896849.92,640,512,10,2.0
l,1.5,135171093276.34096,2448424.96,48099328.0,4896849.92,640,512,10,2.0
xl,1.5,270342186552.68192,2448424.96,48099328.0,4896849.92,640,512,10,2.0
s,1.5,23611888656.251545,2448424.96,58200186.879999995,4896849.92,704,512,10,2.0
m,1.5,59029721640.62886,2448424.96,58200186.879999995,4896849.92,704,512,10,2.0
l,1.5,118059443281.25772,2448424.96,58200186.879999995,4896849.92,704,512,10,2.0
xl,1.5,236118886562.51544,2448424.96,58200186.879999995,4896849.92,704,512,10,2.0
s,1.5,22203065809.794735,3098787.84,58200186.879999995,6197575.68,704,576,10,2.0
m,1.5,55507664524.48684,3098787.84,58200186.879999995,6197575.68,704,576,10,2.0
l,1.5,111015329048.97368,3098787.84,58200186.879999995,6197575.68,704,576,10,2.0
xl,1.5,222030658097.94736,3098787.84,58200186.879999995,6197575.68,704,576,10,2.0
s,1.5,19649398143.71055,3098787.84,69263032.32000001,6197575.68,768,576,10,2.0
m,1.5,49123495359.27637,3098787.84,69263032.32000001,6197575.68,768,576,10,2.0
l,1.5,98246990718.55273,3098787.84,69263032.32000001,6197575.68,768,576,10,2.0
xl,1.5,196493981437.10547,3098787.84,69263032.32000001,6197575.68,768,576,10,2.0
s,1.5,18557417942.938713,3825664.0,69263032.32000001,7651328.0,768,640,10,2.0
m,1.5,46393544857.34679,3825664.0,69263032.32000001,7651328.0,768,640,10,2.0
l,1.5,92787089714.69357,3825664.0,69263032.32000001,7651328.0,768,640,10,2.0
xl,1.5,185574179429.38715,3825664.0,69263032.32000001,7651328.0,768,640,10,2.0
s,1.5,66023760562.31664,956416.0,19086704.64,1912832.0,384,320,11,2.0
s,1.5,48480186395.08827,1377239.04,25979125.759999998,2754478.08,448,384,11,2.0
s,1.5,40186624417.28309,1377239.04,33931919.36,2754478.08,512,384,11,2.0
s,1.5,37096925915.79973,1874575.3599999999,33931919.36,3749150.7199999997,512,448,11,2.0
s,1.5,31491647158.981937,1874575.3599999999,42945085.44,3749150.7199999997,576,448,11,2.0
m,1.5,78729117897.45485,1874575.3599999999,42945085.44,3749150.7199999997,576,448,11,2.0
l,1.5,157458235794.9097,1874575.3599999999,42945085.44,3749150.7199999997,576,448,11,2.0
xl,1.5,314916471589.8194,1874575.3599999999,42945085.44,3749150.7199999997,576,448,11,2.0
s,1.5,29296005452.22521,2448424.96,42945085.44,4896849.92,576,512,11,2.0
m,1.5,73240013630.56302,2448424.96,42945085.44,4896849.92,576,512,11,2.0
l,1.5,146480027261.12604,2448424.96,42945085.44,4896849.92,576,512,11,2.0
xl,1.5,292960054522.2521,2448424.96,42945085.44,4896849.92,576,512,11,2.0
s,1.5,25333445561.855694,2448424.96,53018624.0,4896849.92,640,512,11,2.0
m,1.5,63333613904.63924,2448424.96,53018624.0,4896849.92,640,512,11,2.0
l,1.5,126667227809.27847,2448424.96,53018624.0,4896849.92,640,512,11,2.0
xl,1.5,253334455618.55695,2448424.96,53018624.0,4896849.92,640,512,11,2.0
s,1.5,23718721732.078407,3098787.84,53018624.0,6197575.68,640,576,11,2.0
m,1.5,59296804330.19602,3098787.84,53018624.0,6197575.68,640,576,11,2.0
l,1.5,118593608660.39204,3098787.84,53018624.0,6197575.68,640,576,11,2.0
xl,1.5,237187217320.7841,3098787.84,53018624.0,6197575.68,640,576,11,2.0
